scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,0,0.305151999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,1,0.304127991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,2,0.306111991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,3,0.282624006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,4,0.304127991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,5,0.304127991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,6,0.283455998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,7,0.306176007
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,8,0.305151999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,0,0.643072009
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,1,0.667648017
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,2,0.643072009
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,3,0.641023993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,4,0.667648017
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,5,0.644096017
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,6,0.643072009
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,7,0.667648017
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,8,0.642975986
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,0,0.655359983
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,1,0.653216004
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,2,0.647167981
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,3,0.652159989
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,4,0.649151981
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,5,0.648191988
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,6,0.65228802
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,7,0.656383991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,8,0.650240004
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,0,0.724991977
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,1,0.722944021
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,2,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,3,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,4,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,5,0.722944021
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,6,0.723968029
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,7,0.723743975
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,8,0.722944021
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,0,0.137216002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,1,0.133024007
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,2,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,3,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,4,0.13312
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,5,0.13312
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,6,0.132896006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,7,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,8,0.132095993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,0,0.115552001
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,1,0.105471998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,2,0.104447998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,3,0.104447998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,4,0.105471998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,5,0.104447998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,6,0.104447998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,7,0.105471998
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,8,0.105471998
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,0,0.311295986
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,1,0.318271995
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,2,0.313344002
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,3,0.294847995
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,4,0.319487989
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,5,0.316415995
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,6,0.297984004
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,7,0.318464011
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-cuda32,8,0.313151985
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,0,0.719871998
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,1,0.739296019
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,2,0.718591988
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,3,0.719871998
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,4,0.738304019
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,5,0.71884799
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,6,0.71884799
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,7,0.739328027
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-matched,8,0.719615996
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,0,0.734207988
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,1,0.729088008
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,2,0.729088008
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,3,0.729088008
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,4,0.732288003
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,5,0.730112016
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,6,0.730112016
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,7,0.73318398
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,integrated-tensor,8,0.728064001
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,0,0.855135977
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,1,0.846848011
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,2,0.849919975
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,3,0.850816011
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,4,0.850048006
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,5,0.848671973
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,6,0.850751996
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,7,0.849919975
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-traversal,8,0.85196799
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,0,0.131072
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,1,0.128000006
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,2,0.128000006
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,3,0.128000006
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,4,0.127168
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,5,0.126975998
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,6,0.128000006
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,7,0.126975998
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-matched-leaves,8,0.127872005
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,0,0.106495999
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,1,0.0983040035
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,2,0.0993279964
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,3,0.0993279964
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,4,0.0991040021
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,5,0.0993279964
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,6,0.0983040035
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,7,0.0983360037
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,4,separated-tensor-leaves,8,0.0983040035
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,0,0.312319994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,1,0.321536005
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,2,0.327455997
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,3,0.287584007
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,4,0.325632006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,5,0.320576012
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,6,0.288767993
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,7,0.322560012
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,8,0.328704
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,0,0.558080018
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,1,0.58572799
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,2,0.556032002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,3,0.557215989
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,4,0.58572799
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,5,0.557024002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,6,0.555903971
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,7,0.58572799
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,8,0.55705601
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,0,0.545791984
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,1,0.548864007
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,2,0.545791984
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,3,0.544767976
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,4,0.547839999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,5,0.546815991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,6,0.546815991
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,7,0.546656013
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,8,0.544767976
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,0,0.556032002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,1,0.555007994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,2,0.555007994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,3,0.556032002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,4,0.556032002
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,5,0.555007994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,6,0.555007994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,7,0.555007994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,8,0.555007994
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,0,0.2016
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,1,0.194560006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,2,0.195583999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,3,0.195583999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,4,0.195552006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,5,0.194560006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,6,0.194560006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,7,0.195583999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-matched-leaves,8,0.195583999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,0,0.163839996
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,1,0.152575999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,2,0.153408006
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,3,0.152575999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,4,0.152575999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,5,0.152575999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,6,0.152575999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,7,0.152575999
Grid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-tensor-leaves,8,0.152575999
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,0,0.340992004
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,1,0.352256
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,2,0.348159999
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,3,0.318464011
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,4,0.354048014
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,5,0.347135991
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,6,0.322560012
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,7,0.353184015
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-cuda32,8,0.349184006
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,0,0.637823999
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,1,0.656224012
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,2,0.63795203
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,3,0.638176024
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,4,0.656383991
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,5,0.638975978
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,6,0.63795203
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,7,0.656383991
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-matched,8,0.63795203
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,0,0.635904014
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,1,0.636928022
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,2,0.632831991
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,3,0.636767983
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,4,0.635904014
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,5,0.634751976
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,6,0.635648012
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,7,0.635904014
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,integrated-tensor,8,0.632831991
Grid,secondary-diffuse,packet-shuffled,builtin-binned-SAH,uvt-depthsorted,256,144,8,separated-traversal,0,0.647967994
